config,train_orders,train_max_order,test_order,is_ood,seed,correct,wrong,timeout,calls,n,accuracy,calls_per_solve
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,6,0,mean,43,6,0,59,49,0.877551,1.3721
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,6,0,min,43,6,0,59,49,0.877551,1.3721
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,6,0,max,43,6,0,59,49,0.877551,1.3721
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,7,0,0,37,14,0,65,51,0.72549,1.7568
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,7,0,mean,37,14,0,65,51,0.72549,1.7568
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,7,0,min,37,14,0,65,51,0.72549,1.7568
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,7,0,max,37,14,0,65,51,0.72549,1.7568
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,8,0,0,11,20,0,72,31,0.354839,6.5455
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,8,0,mean,11,20,0,72,31,0.354839,6.5455
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,8,0,min,11,20,0,72,31,0.354839,6.5455
e4_shift1k_h12_s1k_rope,"4,5,6,7,8",8,8,0,max,11,20,0,72,31,0.354839,6.5455
e4_shift1k_h12,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h12,"4,5,6,7,8",8,6,0,0,39,10,0,49,49,0.795918,1.2564
e4_shift1k_h12,"4,5,6,7,8",8,6,0,mean,39,10,0,49,49,0.795918,1.2564
e4_shift1k_h12,"4,5,6,7,8",8,6,0,min,39,10,0,49,49,0.795918,1.2564
e4_shift1k_h12,"4,5,6,7,8",8,6,0,max,39,10,0,49,49,0.795918,1.2564
e4_shift1k_h12,"4,5,6,7,8",8,7,0,0,43,8,0,51,51,0.843137,1.186
e4_shift1k_h12,"4,5,6,7,8",8,7,0,mean,43,8,0,51,51,0.843137,1.186
e4_shift1k_h12,"4,5,6,7,8",8,7,0,min,43,8,0,51,51,0.843137,1.186
e4_shift1k_h12,"4,5,6,7,8",8,7,0,max,43,8,0,51,51,0.843137,1.186
e4_shift1k_h12,"4,5,6,7,8",8,8,0,0,14,17,0,31,31,0.451613,2.2143
e4_shift1k_h12,"4,5,6,7,8",8,8,0,mean,14,17,0,31,31,0.451613,2.2143
e4_shift1k_h12,"4,5,6,7,8",8,8,0,min,14,17,0,31,31,0.451613,2.2143
e4_shift1k_h12,"4,5,6,7,8",8,8,0,max,14,17,0,31,31,0.451613,2.2143
e4_shift1k_h12_rope,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,6,0,0,49,0,0,49,49,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,6,0,mean,49,0,0,49,49,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,6,0,min,49,0,0,49,49,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,6,0,max,49,0,0,49,49,1.0,1.0
e4_shift1k_h12_rope,"4,5,6,7,8",8,7,0,0,47,4,0,51,51,0.921569,1.0851
e4_shift1k_h12_rope,"4,5,6,7,8",8,7,0,mean,47,4,0,51,51,0.921569,1.0851
e4_shift1k_h12_rope,"4,5,6,7,8",8,7,0,min,47,4,0,51,51,0.921569,1.0851
e4_shift1k_h12_rope,"4,5,6,7,8",8,7,0,max,47,4,0,51,51,0.921569,1.0851
e4_shift1k_h12_rope,"4,5,6,7,8",8,8,0,0,18,13,0,35,31,0.580645,1.9444
e4_shift1k_h12_rope,"4,5,6,7,8",8,8,0,mean,18,13,0,35,31,0.580645,1.9444
e4_shift1k_h12_rope,"4,5,6,7,8",8,8,0,min,18,13,0,35,31,0.580645,1.9444
e4_shift1k_h12_rope,"4,5,6,7,8",8,8,0,max,18,13,0,35,31,0.580645,1.9444
e4_shift1k_h25_s1k,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k,"4,5,6,7,8",8,6,0,0,39,10,0,58,49,0.795918,1.4872
e4_shift1k_h25_s1k,"4,5,6,7,8",8,6,0,mean,39,10,0,58,49,0.795918,1.4872
e4_shift1k_h25_s1k,"4,5,6,7,8",8,6,0,min,39,10,0,58,49,0.795918,1.4872
e4_shift1k_h25_s1k,"4,5,6,7,8",8,6,0,max,39,10,0,58,49,0.795918,1.4872
e4_shift1k_h25_s1k,"4,5,6,7,8",8,7,0,0,38,13,0,73,51,0.745098,1.9211
e4_shift1k_h25_s1k,"4,5,6,7,8",8,7,0,mean,38,13,0,73,51,0.745098,1.9211
e4_shift1k_h25_s1k,"4,5,6,7,8",8,7,0,min,38,13,0,73,51,0.745098,1.9211
e4_shift1k_h25_s1k,"4,5,6,7,8",8,7,0,max,38,13,0,73,51,0.745098,1.9211
e4_shift1k_h25_s1k,"4,5,6,7,8",8,8,0,0,16,15,0,95,31,0.516129,5.9375
e4_shift1k_h25_s1k,"4,5,6,7,8",8,8,0,mean,16,15,0,95,31,0.516129,5.9375
e4_shift1k_h25_s1k,"4,5,6,7,8",8,8,0,min,16,15,0,95,31,0.516129,5.9375
e4_shift1k_h25_s1k,"4,5,6,7,8",8,8,0,max,16,15,0,95,31,0.516129,5.9375
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,6,0,0,45,4,0,49,49,0.918367,1.0889
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,6,0,mean,45,4,0,49,49,0.918367,1.0889
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,6,0,min,45,4,0,49,49,0.918367,1.0889
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,6,0,max,45,4,0,49,49,0.918367,1.0889
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,7,0,0,46,5,0,52,51,0.901961,1.1304
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,7,0,mean,46,5,0,52,51,0.901961,1.1304
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,7,0,min,46,5,0,52,51,0.901961,1.1304
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,7,0,max,46,5,0,52,51,0.901961,1.1304
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,8,0,0,21,10,0,41,31,0.677419,1.9524
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,8,0,mean,21,10,0,41,31,0.677419,1.9524
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,8,0,min,21,10,0,41,31,0.677419,1.9524
e4_shift1k_h25_s1k_rope,"4,5,6,7,8",8,8,0,max,21,10,0,41,31,0.677419,1.9524
e4_shift1k_h25,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h25,"4,5,6,7,8",8,6,0,0,48,1,0,57,49,0.979592,1.1875
e4_shift1k_h25,"4,5,6,7,8",8,6,0,mean,48,1,0,57,49,0.979592,1.1875
e4_shift1k_h25,"4,5,6,7,8",8,6,0,min,48,1,0,57,49,0.979592,1.1875
e4_shift1k_h25,"4,5,6,7,8",8,6,0,max,48,1,0,57,49,0.979592,1.1875
e4_shift1k_h25,"4,5,6,7,8",8,7,0,0,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h25,"4,5,6,7,8",8,7,0,mean,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h25,"4,5,6,7,8",8,7,0,min,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h25,"4,5,6,7,8",8,7,0,max,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h25,"4,5,6,7,8",8,8,0,0,21,10,0,31,31,0.677419,1.4762
e4_shift1k_h25,"4,5,6,7,8",8,8,0,mean,21,10,0,31,31,0.677419,1.4762
e4_shift1k_h25,"4,5,6,7,8",8,8,0,min,21,10,0,31,31,0.677419,1.4762
e4_shift1k_h25,"4,5,6,7,8",8,8,0,max,21,10,0,31,31,0.677419,1.4762
e4_shift1k_h25_rope,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,6,0,0,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,6,0,mean,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,6,0,min,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,6,0,max,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,7,0,0,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,7,0,mean,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,7,0,min,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,7,0,max,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,8,0,0,31,0,0,31,31,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,8,0,mean,31,0,0,31,31,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,8,0,min,31,0,0,31,31,1.0,1.0
e4_shift1k_h25_rope,"4,5,6,7,8",8,8,0,max,31,0,0,31,31,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k,"4,5,6,7,8",8,6,0,0,39,10,0,61,49,0.795918,1.5641
e4_shift1k_h50_s1k,"4,5,6,7,8",8,6,0,mean,39,10,0,61,49,0.795918,1.5641
e4_shift1k_h50_s1k,"4,5,6,7,8",8,6,0,min,39,10,0,61,49,0.795918,1.5641
e4_shift1k_h50_s1k,"4,5,6,7,8",8,6,0,max,39,10,0,61,49,0.795918,1.5641
e4_shift1k_h50_s1k,"4,5,6,7,8",8,7,0,0,43,8,0,66,51,0.843137,1.5349
e4_shift1k_h50_s1k,"4,5,6,7,8",8,7,0,mean,43,8,0,66,51,0.843137,1.5349
e4_shift1k_h50_s1k,"4,5,6,7,8",8,7,0,min,43,8,0,66,51,0.843137,1.5349
e4_shift1k_h50_s1k,"4,5,6,7,8",8,7,0,max,43,8,0,66,51,0.843137,1.5349
e4_shift1k_h50_s1k,"4,5,6,7,8",8,8,0,0,26,5,0,54,31,0.83871,2.0769
e4_shift1k_h50_s1k,"4,5,6,7,8",8,8,0,mean,26,5,0,54,31,0.83871,2.0769
e4_shift1k_h50_s1k,"4,5,6,7,8",8,8,0,min,26,5,0,54,31,0.83871,2.0769
e4_shift1k_h50_s1k,"4,5,6,7,8",8,8,0,max,26,5,0,54,31,0.83871,2.0769
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,6,0,0,48,1,0,49,49,0.979592,1.0208
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,6,0,mean,48,1,0,49,49,0.979592,1.0208
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,6,0,min,48,1,0,49,49,0.979592,1.0208
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,6,0,max,48,1,0,49,49,0.979592,1.0208
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,7,0,0,48,3,0,53,51,0.941176,1.1042
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,7,0,mean,48,3,0,53,51,0.941176,1.1042
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,7,0,min,48,3,0,53,51,0.941176,1.1042
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,7,0,max,48,3,0,53,51,0.941176,1.1042
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,8,0,0,25,6,0,37,31,0.806452,1.48
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,8,0,mean,25,6,0,37,31,0.806452,1.48
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,8,0,min,25,6,0,37,31,0.806452,1.48
e4_shift1k_h50_s1k_rope,"4,5,6,7,8",8,8,0,max,25,6,0,37,31,0.806452,1.48
e4_shift95_1k,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift95_1k,"4,5,6,7,8",8,6,0,0,48,1,0,49,49,0.979592,1.0208
e4_shift95_1k,"4,5,6,7,8",8,6,0,mean,48,1,0,49,49,0.979592,1.0208
e4_shift95_1k,"4,5,6,7,8",8,6,0,min,48,1,0,49,49,0.979592,1.0208
e4_shift95_1k,"4,5,6,7,8",8,6,0,max,48,1,0,49,49,0.979592,1.0208
e4_shift95_1k,"4,5,6,7,8",8,7,0,0,42,9,0,51,51,0.823529,1.2143
e4_shift95_1k,"4,5,6,7,8",8,7,0,mean,42,9,0,51,51,0.823529,1.2143
e4_shift95_1k,"4,5,6,7,8",8,7,0,min,42,9,0,51,51,0.823529,1.2143
e4_shift95_1k,"4,5,6,7,8",8,7,0,max,42,9,0,51,51,0.823529,1.2143
e4_shift95_1k,"4,5,6,7,8",8,8,0,0,29,2,0,31,31,0.935484,1.069
e4_shift95_1k,"4,5,6,7,8",8,8,0,mean,29,2,0,31,31,0.935484,1.069
e4_shift95_1k,"4,5,6,7,8",8,8,0,min,29,2,0,31,31,0.935484,1.069
e4_shift95_1k,"4,5,6,7,8",8,8,0,max,29,2,0,31,31,0.935484,1.069
e4_shift1k_h50_rope,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,6,0,0,49,0,0,49,49,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,6,0,mean,49,0,0,49,49,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,6,0,min,49,0,0,49,49,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,6,0,max,49,0,0,49,49,1.0,1.0
e4_shift1k_h50_rope,"4,5,6,7,8",8,7,0,0,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h50_rope,"4,5,6,7,8",8,7,0,mean,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h50_rope,"4,5,6,7,8",8,7,0,min,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h50_rope,"4,5,6,7,8",8,7,0,max,49,2,0,51,51,0.960784,1.0408
e4_shift1k_h50_rope,"4,5,6,7,8",8,8,0,0,29,2,0,31,31,0.935484,1.069
e4_shift1k_h50_rope,"4,5,6,7,8",8,8,0,mean,29,2,0,31,31,0.935484,1.069
e4_shift1k_h50_rope,"4,5,6,7,8",8,8,0,min,29,2,0,31,31,0.935484,1.069
e4_shift1k_h50_rope,"4,5,6,7,8",8,8,0,max,29,2,0,31,31,0.935484,1.069
e4_shift1k_h12_s8k,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h12_s8k,"4,5,6,7,8",8,6,0,0,47,2,0,49,49,0.959184,1.0426
e4_shift1k_h12_s8k,"4,5,6,7,8",8,6,0,mean,47,2,0,49,49,0.959184,1.0426
e4_shift1k_h12_s8k,"4,5,6,7,8",8,6,0,min,47,2,0,49,49,0.959184,1.0426
e4_shift1k_h12_s8k,"4,5,6,7,8",8,6,0,max,47,2,0,49,49,0.959184,1.0426
e4_shift1k_h12_s8k,"4,5,6,7,8",8,7,0,0,45,6,0,51,51,0.882353,1.1333
e4_shift1k_h12_s8k,"4,5,6,7,8",8,7,0,mean,45,6,0,51,51,0.882353,1.1333
e4_shift1k_h12_s8k,"4,5,6,7,8",8,7,0,min,45,6,0,51,51,0.882353,1.1333
e4_shift1k_h12_s8k,"4,5,6,7,8",8,7,0,max,45,6,0,51,51,0.882353,1.1333
e4_shift1k_h12_s8k,"4,5,6,7,8",8,8,0,0,27,4,0,31,31,0.870968,1.1481
e4_shift1k_h12_s8k,"4,5,6,7,8",8,8,0,mean,27,4,0,31,31,0.870968,1.1481
e4_shift1k_h12_s8k,"4,5,6,7,8",8,8,0,min,27,4,0,31,31,0.870968,1.1481
e4_shift1k_h12_s8k,"4,5,6,7,8",8,8,0,max,27,4,0,31,31,0.870968,1.1481
e4_shift1k_h25_s8k,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,6,0,0,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,6,0,mean,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,6,0,min,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,6,0,max,49,0,0,49,49,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,7,0,0,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,7,0,mean,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,7,0,min,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,7,0,max,51,0,0,51,51,1.0,1.0
e4_shift1k_h25_s8k,"4,5,6,7,8",8,8,0,0,29,2,0,31,31,0.935484,1.069
e4_shift1k_h25_s8k,"4,5,6,7,8",8,8,0,mean,29,2,0,31,31,0.935484,1.069
e4_shift1k_h25_s8k,"4,5,6,7,8",8,8,0,min,29,2,0,31,31,0.935484,1.069
e4_shift1k_h25_s8k,"4,5,6,7,8",8,8,0,max,29,2,0,31,31,0.935484,1.069
e4_shift95_1k_8k,"4,5,6,7,8",8,4,0,0,39,0,0,39,39,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,4,0,mean,39,0,0,39,39,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,4,0,min,39,0,0,39,39,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,4,0,max,39,0,0,39,39,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,5,0,0,30,0,0,30,30,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,5,0,mean,30,0,0,30,30,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,5,0,min,30,0,0,30,30,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,5,0,max,30,0,0,30,30,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,6,0,0,49,0,0,49,49,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,6,0,mean,49,0,0,49,49,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,6,0,min,49,0,0,49,49,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,6,0,max,49,0,0,49,49,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,7,0,0,51,0,0,51,51,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,7,0,mean,51,0,0,51,51,1.0,1.0
e4_shift95_1k_8k,"4,5,6,7,8",8,7,0,min,51,0,0,51,51,1.0,1.0
